asymmetry,concentration,gini,gini_m20_bulge,intensity,m20,multimode,smoothness
0.0718657374382019,2.4260478019714355,0.4520736038684845,-0.7493959665298462,0.006625040899962187,-1.4038090705871582,0.009216589853167534,0.0018520979210734367
0.09278514236211777,2.8997950553894043,0.47848838567733765,-0.4058883786201477,0.0,-1.7108139991760254,0.004149377811700106,0.049658503383398056
0.024229753762483597,2.691263437271118,0.4620620310306549,-0.4674206078052521,0.0,-1.7393540143966675,0.003401360474526882,0.0019098524935543537
0.15274548530578613,2.7061119079589844,0.4915294051170349,-0.36331412196159363,0.0,-1.6790986061096191,0.0,0.050491224974393845
0.1157606914639473,2.695425271987915,0.46023139357566833,-0.6361448168754578,0.285620778799057,-1.5089608430862427,0.12987013161182404,0.027789033949375153
0.02955024689435959,2.76232647895813,0.48135101795196533,-0.37722164392471313,0.0,-1.7317328453063965,0.0,0.06736148148775101
0.12821917235851288,2.8475401401519775,0.47912833094596863,-0.5387882590293884,0.0,-1.5144683122634888,0.03999999910593033,0.00705307349562645
0.10570383071899414,2.675230026245117,0.4799623191356659,-0.4767531454563141,0.0,-1.5980280637741089,0.20000000298023224,0.0072852978482842445
0.06797120720148087,2.72357439994812,0.4642152786254883,-0.886539876461029,0.12112163752317429,-1.119184136390686,0.0635359138250351,-0.04595498368144035
0.000434696237789467,2.379612445831299,0.4190681278705597,-0.7879445552825928,0.0,-1.5839366912841797,0.014059754088521004,-0.006714171729981899
0.025867341086268425,2.6942389011383057,0.47050705552101135,-0.4072214365005493,0.0,-1.7659000158309937,0.008064515888690948,0.054840926080942154
0.0009453651146031916,2.553342342376709,0.47194406390190125,-0.4323106110095978,0.0,-1.7194318771362305,0.00671140942722559,0.007591704837977886
0.05272969603538513,2.6521198749542236,0.47557777166366577,-0.4155293107032776,0.0,-1.7176923751831055,0.01287553645670414,0.06807993352413177
0.06624361127614975,2.507467031478882,0.42706575989723206,-0.7144691348075867,0.21066345274448395,-1.6328359842300415,0.1622641533613205,-0.0012082505272701383
0.003128222655504942,4.0923171043396,0.6028149127960205,0.6495095491409302,0.015207159332931042,-2.345708131790161,0.0035473571624606848,0.00027119574951939285
0.1653149276971817,2.4030189514160156,0.45167046785354614,-0.6162106990814209,0.0,-1.5988751649856567,0.002016128972172737,0.004815700929611921
0.02486170083284378,3.616049289703369,0.5652373433113098,0.30869895219802856,0.0,-2.122328996658325,0.0019723866134881973,-0.00147720065433532
